latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
41.862915,12.539912,54.0,0,GMT,GMT

time,precipitation (mm),cloud_cover (%),wind_speed_10m (km/h),terrestrial_radiation (W/m²),pressure_msl (hPa),soil_temperature_0_to_7cm (°C)
2005-02-04T16:00,0.00,0,11.2,218.4,1024.8,7.2
2005-02-04T17:00,0.00,0,12.2,40.3,1025.0,5.8
2005-02-04T18:00,0.00,0,13.0,0.0,1025.4,4.9
2005-02-04T19:00,0.00,0,12.6,0.0,1025.9,4.3
2005-02-04T20:00,0.00,0,11.5,0.0,1026.0,3.8
2005-02-04T21:00,0.00,0,11.3,0.0,1026.4,3.3
2005-02-04T22:00,0.00,0,11.5,0.0,1026.4,2.9
2005-02-04T23:00,0.00,0,11.7,0.0,1026.2,2.5
2005-02-05T00:00,0.00,0,12.8,0.0,1026.2,2.2
2005-02-05T01:00,0.00,0,13.4,0.0,1026.0,2.0
2005-02-05T02:00,0.00,0,12.6,0.0,1025.9,1.7
2005-02-05T03:00,0.00,0,12.1,0.0,1025.8,1.6
2005-02-05T04:00,0.00,0,12.2,0.0,1025.5,1.3
2005-02-05T05:00,0.00,2,11.3,0.0,1025.5,1.1
2005-02-05T06:00,0.00,0,10.3,0.0,1025.4,1.0
2005-02-05T07:00,0.00,2,11.4,67.5,1025.6,1.0
2005-02-05T08:00,0.00,1,13.2,269.0,1025.9,1.8
2005-02-05T09:00,0.00,2,13.4,473.1,1025.7,3.5
2005-02-05T10:00,0.00,6,14.1,627.4,1025.2,5.1
2005-02-05T11:00,0.00,2,12.1,721.5,1024.7,6.5
2005-02-05T12:00,0.00,1,10.8,749.1,1024.2,7.5
2005-02-05T13:00,0.00,0,8.9,708.1,1023.5,8.1
2005-02-05T14:00,0.00,0,8.3,601.4,1023.0,8.2
2005-02-05T15:00,0.00,0,7.6,436.3,1023.1,7.7
2005-02-05T16:00,0.00,0,5.8,224.1,1023.1,6.6
2005-02-05T17:00,0.00,0,8.6,43.1,1023.4,5.1
2005-02-05T18:00,0.00,0,9.0,0.0,1023.6,3.6
2005-02-05T19:00,0.00,0,10.2,0.0,1024.1,2.6
2005-02-05T20:00,0.00,1,9.6,0.0,1024.3,1.8
2005-02-05T21:00,0.00,4,7.9,0.0,1024.9,1.2
2005-02-05T22:00,0.00,3,7.4,0.0,1025.0,0.8
2005-02-05T23:00,0.00,5,7.1,0.0,1025.2,0.7
2005-02-06T00:00,0.00,4,7.1,0.0,1025.4,0.6
2005-02-06T01:00,0.00,7,6.9,0.0,1025.6,0.5
2005-02-06T02:00,0.00,11,7.2,0.0,1025.5,0.5
2005-02-06T03:00,0.00,19,7.0,0.0,1025.4,0.6
2005-02-06T04:00,0.00,25,7.0,0.0,1025.3,0.6
2005-02-06T05:00,0.00,18,7.2,0.0,1025.7,0.7
2005-02-06T06:00,0.00,13,6.7,0.0,1025.7,0.8
2005-02-06T07:00,0.00,12,7.7,70.1,1026.3,0.7
2005-02-06T08:00,0.00,9,6.9,274.4,1026.5,1.3
2005-02-06T09:00,0.00,9,5.4,478.7,1027.0,2.8
2005-02-06T10:00,0.00,28,5.6,633.3,1027.1,4.7
2005-02-06T11:00,0.00,31,5.8,727.6,1027.0,5.7
2005-02-06T12:00,0.00,38,5.4,755.2,1026.4,6.2
2005-02-06T13:00,0.00,38,3.8,714.3,1026.0,6.7
2005-02-06T14:00,0.00,33,2.7,607.5,1025.5,6.8
2005-02-06T15:00,0.00,17,1.8,442.3,1025.5,6.8
2005-02-06T16:00,0.00,13,3.3,229.9,1025.3,6.0
2005-02-06T17:00,0.00,10,4.7,46.0,1025.4,5.1
2005-02-06T18:00,0.00,9,5.3,0.0,1025.4,4.4
2005-02-06T19:00,0.00,8,5.4,0.0,1025.8,3.2
2005-02-06T20:00,0.00,16,6.0,0.0,1026.2,2.3
2005-02-06T21:00,0.00,22,4.8,0.0,1026.7,1.6
2005-02-06T22:00,0.00,54,5.4,0.0,1027.3,1.3
2005-02-06T23:00,0.00,60,5.8,0.0,1027.3,1.1
2005-02-07T00:00,0.00,80,6.3,0.0,1027.1,1.0
2005-02-07T01:00,0.00,76,6.4,0.0,1027.2,1.0
2005-02-07T02:00,0.00,79,6.8,0.0,1027.2,1.1
2005-02-07T03:00,0.00,29,6.8,0.0,1026.9,1.0
2005-02-07T04:00,0.00,32,6.4,0.0,1026.6,0.9
2005-02-07T05:00,0.00,54,6.3,0.0,1026.9,0.8
2005-02-07T06:00,0.00,69,6.3,0.0,1027.0,0.7
2005-02-07T07:00,0.00,80,7.3,72.8,1027.6,0.7
2005-02-07T08:00,0.00,84,7.0,279.8,1027.9,1.4
2005-02-07T09:00,0.00,78,4.9,484.4,1028.3,3.3
2005-02-07T10:00,0.00,68,2.6,639.3,1028.7,5.6
2005-02-07T11:00,0.00,14,1.5,733.7,1028.4,7.3
2005-02-07T12:00,0.00,3,2.5,761.5,1028.2,8.4
2005-02-07T13:00,0.00,26,2.9,720.5,1027.8,9.0
2005-02-07T14:00,0.00,11,3.4,613.7,1027.8,9.0
2005-02-07T15:00,0.00,1,3.6,448.3,1027.7,8.5
2005-02-07T16:00,0.00,0,5.5,235.7,1027.9,7.4
2005-02-07T17:00,0.00,0,6.9,48.9,1028.3,5.8
2005-02-07T18:00,0.00,0,5.3,0.0,1028.8,4.1
2005-02-07T19:00,0.00,0,4.0,0.0,1029.2,3.1
2005-02-07T20:00,0.00,0,4.0,0.0,1029.8,2.3
2005-02-07T21:00,0.00,0,5.2,0.0,1030.0,1.8
2005-02-07T22:00,0.00,0,5.5,0.0,1029.8,1.4
2005-02-07T23:00,0.00,1,5.2,0.0,1030.4,1.0
2005-02-08T00:00,0.00,3,6.0,0.0,1030.5,0.8
2005-02-08T01:00,0.00,8,6.9,0.0,1030.6,0.8
2005-02-08T02:00,0.00,15,7.9,0.0,1030.8,0.7
2005-02-08T03:00,0.00,9,8.0,0.0,1030.5,0.7
2005-02-08T04:00,0.00,8,8.0,0.0,1030.5,0.7
2005-02-08T05:00,0.00,4,8.0,0.0,1030.5,0.7
2005-02-08T06:00,0.00,3,7.7,0.0,1030.6,0.6
2005-02-08T07:00,0.00,1,8.4,75.6,1030.8,0.7
2005-02-08T08:00,0.00,1,7.5,285.4,1031.1,1.4
2005-02-08T09:00,0.00,5,5.6,490.3,1031.3,3.8
2005-02-08T10:00,0.00,0,5.5,645.3,1031.4,6.2
2005-02-08T11:00,0.00,0,5.0,740.0,1030.9,8.0
2005-02-08T12:00,0.00,0,3.3,767.8,1030.4,9.2
2005-02-08T13:00,0.00,0,1.5,726.8,1029.5,9.9
2005-02-08T14:00,0.00,0,1.8,619.9,1029.2,9.9
2005-02-08T15:00,0.00,15,3.3,454.4,1029.0,9.4
2005-02-08T16:00,0.00,28,5.8,241.5,1028.9,8.2
2005-02-08T17:00,0.00,60,6.8,51.8,1029.1,6.7
2005-02-08T18:00,0.00,78,3.3,0.0,1029.3,4.9
2005-02-08T19:00,0.00,21,6.0,0.0,1029.7,3.8
2005-02-08T20:00,0.00,8,5.9,0.0,1029.6,3.0
2005-02-08T21:00,0.00,45,6.1,0.0,1029.7,2.4
2005-02-08T22:00,0.00,20,6.6,0.0,1029.7,2.0
2005-02-08T23:00,0.00,8,6.2,0.0,1030.0,1.6
2005-02-09T00:00,0.00,9,6.0,0.0,1030.0,1.2
2005-02-09T01:00,0.00,13,6.2,0.0,1030.0,0.9
2005-02-09T02:00,0.00,19,7.0,0.0,1030.2,0.8
2005-02-09T03:00,0.00,5,8.0,0.0,1029.6,0.8
2005-02-09T04:00,0.00,2,8.4,0.0,1029.0,0.8
2005-02-09T05:00,0.00,2,8.4,0.0,1029.0,0.7
2005-02-09T06:00,0.00,2,7.9,0.0,1028.8,0.7
2005-02-09T07:00,0.00,2,8.7,78.4,1029.0,0.7
2005-02-09T08:00,0.00,0,7.9,291.1,1029.3,1.5
2005-02-09T09:00,0.00,0,7.3,496.3,1029.3,3.7
2005-02-09T10:00,0.00,0,7.2,651.5,1029.2,6.0
2005-02-09T11:00,0.00,0,6.5,746.3,1028.8,7.9
2005-02-09T12:00,0.00,0,4.3,774.1,1028.2,9.1
2005-02-09T13:00,0.00,4,1.8,733.2,1027.4,9.9
2005-02-09T14:00,0.00,39,2.1,626.2,1027.3,9.9
2005-02-09T15:00,0.00,54,4.6,460.5,1026.9,9.3
2005-02-09T16:00,0.00,47,6.7,247.4,1027.1,8.4
2005-02-09T17:00,0.00,17,7.1,54.7,1027.3,7.1
2005-02-09T18:00,0.00,3,7.2,0.0,1027.7,6.0
2005-02-09T19:00,0.00,0,8.5,0.0,1028.3,5.1
2005-02-09T20:00,0.00,0,7.4,0.0,1028.7,4.0
2005-02-09T21:00,0.00,1,7.1,0.0,1029.0,3.1
2005-02-09T22:00,0.00,5,7.7,0.0,1029.1,2.5
2005-02-09T23:00,0.00,7,8.2,0.0,1029.7,2.1
2005-02-10T00:00,0.00,13,8.7,0.0,1029.8,1.8
2005-02-10T01:00,0.00,3,8.4,0.0,1029.9,1.7
2005-02-10T02:00,0.00,1,8.2,0.0,1029.9,1.5
2005-02-10T03:00,0.00,2,8.2,0.0,1030.2,1.3
2005-02-10T04:00,0.00,1,8.4,0.0,1030.3,1.1
2005-02-10T05:00,0.00,0,8.2,0.0,1030.6,0.9
2005-02-10T06:00,0.00,1,7.7,0.0,1030.7,0.8
2005-02-10T07:00,0.00,0,8.8,81.3,1031.4,0.8
2005-02-10T08:00,0.00,0,7.7,296.9,1031.9,1.6
2005-02-10T09:00,0.00,0,6.4,502.3,1032.1,3.7
2005-02-10T10:00,0.00,0,6.3,657.8,1032.4,6.1
2005-02-10T11:00,0.00,0,2.2,752.7,1032.3,8.0
2005-02-10T12:00,0.00,0,3.4,780.5,1031.9,9.5
2005-02-10T13:00,0.00,0,5.5,739.5,1031.4,9.8
2005-02-10T14:00,0.00,0,6.6,632.5,1031.0,9.6
2005-02-10T15:00,0.00,0,7.4,466.6,1031.0,9.0
2005-02-10T16:00,0.00,0,5.4,253.2,1031.2,8.0
2005-02-10T17:00,0.00,0,8.7,57.6,1031.1,6.6
2005-02-10T18:00,0.00,0,8.1,0.0,1031.7,5.0
2005-02-10T19:00,0.00,0,5.9,0.0,1032.2,3.7
2005-02-10T20:00,0.00,0,1.8,0.0,1032.0,2.7
2005-02-10T21:00,0.00,1,1.8,0.0,1032.3,2.0
2005-02-10T22:00,0.00,77,3.1,0.0,1032.3,1.4
2005-02-10T23:00,0.00,94,4.3,0.0,1032.2,1.1
2005-02-11T00:00,0.00,95,3.3,0.0,1032.2,1.0
2005-02-11T01:00,0.00,83,3.6,0.0,1032.1,0.7
2005-02-11T02:00,0.00,3,3.9,0.0,1032.0,0.5
2005-02-11T03:00,0.00,0,3.9,0.0,1031.5,0.4
2005-02-11T04:00,0.00,0,3.9,0.0,1031.3,0.4
2005-02-11T05:00,0.00,23,4.2,0.0,1031.4,0.3
2005-02-11T06:00,0.00,72,3.6,0.0,1031.4,0.2
2005-02-11T07:00,0.00,86,3.5,84.3,1031.8,0.2
2005-02-11T08:00,0.00,89,3.7,302.8,1031.7,0.5
2005-02-11T09:00,0.00,10,1.8,508.5,1031.8,1.3
2005-02-11T10:00,0.00,4,0.4,664.1,1031.7,4.3
2005-02-11T11:00,0.00,4,3.3,759.1,1031.4,6.8
2005-02-11T12:00,0.00,30,5.6,787.0,1030.6,8.3
2005-02-11T13:00,0.00,24,5.8,746.0,1029.4,9.1
2005-02-11T14:00,0.00,57,5.5,638.8,1029.1,9.3
2005-02-11T15:00,0.00,60,4.5,472.7,1028.7,8.9
2005-02-11T16:00,0.00,36,4.2,259.1,1028.2,7.9
2005-02-11T17:00,0.00,17,7.5,60.5,1027.8,6.5
2005-02-11T18:00,0.00,20,6.5,0.0,1027.8,5.3
2005-02-11T19:00,0.00,40,5.9,0.0,1027.6,4.5
2005-02-11T20:00,0.00,75,7.3,0.0,1027.3,4.2
2005-02-11T21:00,0.00,91,7.8,0.0,1026.9,3.8
2005-02-11T22:00,0.00,88,8.4,0.0,1026.1,3.9
2005-02-11T23:00,0.00,61,9.3,0.0,1025.9,3.9
2005-02-12T00:00,0.00,60,10.0,0.0,1025.5,4.3
2005-02-12T01:00,0.00,63,10.0,0.0,1025.1,4.3
2005-02-12T02:00,0.00,56,10.6,0.0,1024.8,4.6
2005-02-12T03:00,0.00,54,10.9,0.0,1024.1,4.8
2005-02-12T04:00,0.00,47,10.9,0.0,1023.4,5.0
2005-02-12T05:00,0.00,52,10.5,0.0,1023.0,5.1
2005-02-12T06:00,0.00,53,10.9,0.0,1022.6,5.2
2005-02-12T07:00,0.00,71,12.1,87.3,1022.5,5.5
2005-02-12T08:00,0.00,90,13.3,308.8,1022.1,6.2
2005-02-12T09:00,0.00,90,12.9,514.7,1022.0,7.2
2005-02-12T10:00,0.00,90,13.2,670.5,1021.7,7.8
2005-02-12T11:00,0.00,100,15.3,765.6,1021.1,8.6
2005-02-12T12:00,0.00,100,16.3,793.5,1020.2,9.1
2005-02-12T13:00,0.00,100,17.1,752.4,1018.8,9.4
2005-02-12T14:00,0.00,100,15.9,645.1,1018.0,9.3
2005-02-12T15:00,0.00,100,13.3,478.8,1017.3,9.2
2005-02-12T16:00,0.00,100,13.0,265.0,1016.8,8.8
2005-02-12T17:00,0.00,100,12.8,63.4,1015.8,8.5
2005-02-12T18:00,0.00,99,11.5,0.0,1015.2,8.3
2005-02-12T19:00,0.00,99,11.5,0.0,1014.5,8.2
2005-02-12T20:00,0.00,97,10.5,0.0,1013.7,8.2
2005-02-12T21:00,0.00,98,9.8,0.0,1012.9,8.1
2005-02-12T22:00,0.00,99,9.2,0.0,1012.3,8.0
2005-02-12T23:00,0.00,97,9.4,0.0,1011.2,8.0
2005-02-13T00:00,0.00,99,8.4,0.0,1010.3,7.9
2005-02-13T01:00,0.00,97,9.5,0.0,1009.0,7.9
2005-02-13T02:00,0.00,74,9.4,0.0,1007.6,7.9
2005-02-13T03:00,0.00,84,7.2,0.0,1007.0,7.7
2005-02-13T04:00,0.00,87,7.7,0.0,1006.0,7.8
2005-02-13T05:00,0.00,90,5.8,0.0,1006.1,7.8
2005-02-13T06:00,0.00,66,7.1,0.0,1005.2,7.7
2005-02-13T07:00,0.00,43,6.6,90.3,1004.6,7.5
2005-02-13T08:00,0.00,44,5.2,314.9,1004.7,8.7
2005-02-13T09:00,0.00,81,4.4,521.0,1004.8,10.7
2005-02-13T10:00,0.00,73,6.1,676.9,1004.0,11.4
2005-02-13T11:00,0.00,38,7.5,772.1,1003.2,12.4
2005-02-13T12:00,0.00,55,8.5,800.0,1001.8,13.3
2005-02-13T13:00,0.10,74,9.7,758.9,1000.5,13.4
2005-02-13T14:00,0.20,54,11.4,651.4,999.2,12.9
2005-02-13T15:00,0.40,39,10.8,485.0,998.3,12.1
2005-02-13T16:00,0.00,29,8.0,270.9,997.2,11.3
2005-02-13T17:00,0.00,52,7.3,66.3,996.1,10.1
2005-02-13T18:00,0.50,76,8.0,0.0,996.1,9.5
2005-02-13T19:00,0.10,98,10.0,0.0,995.5,9.0
2005-02-13T20:00,0.00,91,9.3,0.0,994.8,8.9
2005-02-13T21:00,0.20,89,5.6,0.0,994.3,8.6
2005-02-13T22:00,0.20,86,3.5,0.0,994.3,8.3
2005-02-13T23:00,0.00,82,1.5,0.0,993.5,7.9
2005-02-14T00:00,0.20,91,2.9,0.0,992.8,7.6
2005-02-14T01:00,0.10,97,4.1,0.0,992.5,7.5
2005-02-14T02:00,0.50,100,1.6,0.0,992.2,7.3
2005-02-14T03:00,0.10,100,2.3,0.0,991.8,6.9
2005-02-14T04:00,0.00,100,3.6,0.0,991.4,6.7
2005-02-14T05:00,0.20,99,6.1,0.0,990.9,6.6
2005-02-14T06:00,0.30,100,4.4,0.0,990.7,6.5
2005-02-14T07:00,0.00,100,6.1,93.4,991.0,6.5
2005-02-14T08:00,0.00,100,8.0,321.1,990.1,7.2
2005-02-14T09:00,0.00,99,8.0,527.4,989.8,7.8
2005-02-14T10:00,0.00,100,8.0,683.4,989.7,8.1
2005-02-14T11:00,0.20,100,11.2,778.6,989.0,8.1
2005-02-14T12:00,0.40,100,10.9,806.6,988.6,8.3
2005-02-14T13:00,0.60,100,11.6,765.3,988.2,8.2
2005-02-14T14:00,0.50,100,16.0,657.7,987.8,8.0
2005-02-14T15:00,0.40,100,19.1,491.1,987.4,7.5
2005-02-14T16:00,0.20,100,19.1,276.8,987.4,7.0
2005-02-14T17:00,0.70,100,18.7,69.3,988.1,6.7
2005-02-14T18:00,0.20,100,19.1,0.0,988.3,6.4
2005-02-14T19:00,0.00,100,18.6,0.0,989.0,6.1
2005-02-14T20:00,0.00,100,18.4,0.0,989.1,6.0
2005-02-14T21:00,0.00,100,18.1,0.0,989.5,5.9
2005-02-14T22:00,0.10,100,18.5,0.0,990.1,5.8
2005-02-14T23:00,0.20,100,18.0,0.0,989.5,5.6
2005-02-15T00:00,0.20,98,19.2,0.0,990.0,5.5
2005-02-15T01:00,0.10,98,18.8,0.0,989.7,5.3
2005-02-15T02:00,0.00,100,19.2,0.0,990.0,5.1
2005-02-15T03:00,0.00,100,18.2,0.0,989.7,4.7
2005-02-15T04:00,0.00,99,18.2,0.0,989.9,4.4
2005-02-15T05:00,0.00,96,18.4,0.0,990.2,4.2
2005-02-15T06:00,0.00,94,18.7,0.0,989.5,4.0
2005-02-15T07:00,0.00,98,18.0,96.6,990.2,4.2
2005-02-15T08:00,0.00,100,16.3,327.4,990.6,4.9
2005-02-15T09:00,0.00,99,17.5,533.8,991.3,5.8
2005-02-15T10:00,0.00,95,17.6,689.9,991.4,6.9
2005-02-15T11:00,0.00,92,16.9,785.2,991.4,8.0
2005-02-15T12:00,0.00,95,16.2,813.1,991.1,8.6
2005-02-15T13:00,0.00,91,17.2,771.8,991.0,8.7
2005-02-15T14:00,0.00,85,18.0,664.0,991.0,8.6
2005-02-15T15:00,0.00,8,17.7,497.2,991.3,8.1
2005-02-15T16:00,0.00,37,17.3,282.7,992.0,7.3
2005-02-15T17:00,0.00,85,17.3,72.2,993.2,6.4
2005-02-15T18:00,0.00,93,18.0,0.0,993.9,5.6
2005-02-15T19:00,0.00,96,17.3,0.0,994.5,5.2
2005-02-15T20:00,0.00,96,15.8,0.0,995.3,4.8
2005-02-15T21:00,0.00,99,15.5,0.0,995.8,4.3
2005-02-15T22:00,0.00,95,13.3,0.0,996.2,4.0
2005-02-15T23:00,0.00,94,11.5,0.0,996.5,3.7
2005-02-16T00:00,0.00,94,10.2,0.0,996.6,3.4
2005-02-16T01:00,0.00,96,10.6,0.0,997.1,3.3
2005-02-16T02:00,0.00,98,10.6,0.0,997.2,3.1
2005-02-16T03:00,0.00,96,11.2,0.0,997.4,2.8
2005-02-16T04:00,0.00,95,11.2,0.0,997.6,2.8
2005-02-16T05:00,0.00,99,11.2,0.0,998.1,2.8
2005-02-16T06:00,0.00,99,11.0,0.0,998.2,2.7
2005-02-16T07:00,0.00,99,11.5,99.7,998.8,2.8
2005-02-16T08:00,0.00,98,11.3,333.7,999.3,3.6
2005-02-16T09:00,0.00,99,11.0,540.3,999.3,4.8
2005-02-16T10:00,0.00,99,12.3,696.5,1000.1,5.8
2005-02-16T11:00,0.00,99,12.6,791.8,1000.2,6.8
2005-02-16T12:00,0.00,100,10.2,819.7,999.9,7.7
2005-02-16T13:00,0.00,99,10.1,778.3,999.8,8.3
2005-02-16T14:00,0.00,97,12.3,670.3,1000.1,8.4
2005-02-16T15:00,0.00,88,13.6,503.3,1000.1,8.0
2005-02-16T16:00,0.00,46,13.1,288.5,1000.8,7.2
2005-02-16T17:00,0.00,37,12.7,75.1,1001.7,6.1
2005-02-16T18:00,0.00,13,13.7,0.0,1002.1,5.3
2005-02-16T19:00,0.00,9,13.8,0.0,1002.9,4.7
2005-02-16T20:00,0.00,6,12.9,0.0,1003.2,4.1
2005-02-16T21:00,0.00,14,12.1,0.0,1003.8,3.7
2005-02-16T22:00,0.00,61,10.1,0.0,1003.9,3.3
2005-02-16T23:00,0.00,70,10.0,0.0,1004.0,3.0
2005-02-17T00:00,0.00,64,10.3,0.0,1004.3,2.8
2005-02-17T01:00,0.00,71,9.7,0.0,1004.4,2.6
2005-02-17T02:00,0.00,88,9.7,0.0,1004.3,2.4
2005-02-17T03:00,0.00,89,10.6,0.0,1004.4,2.2
2005-02-17T04:00,0.00,92,10.9,0.0,1004.5,2.1
2005-02-17T05:00,0.00,97,11.4,0.0,1004.9,1.9
2005-02-17T06:00,0.00,96,11.9,0.0,1005.1,1.8
2005-02-17T07:00,0.00,99,12.6,102.9,1005.6,2.2
2005-02-17T08:00,0.00,99,12.0,340.1,1006.1,3.3
2005-02-17T09:00,0.10,99,11.5,546.8,1006.5,4.6
2005-02-17T10:00,0.20,99,9.7,703.1,1006.8,5.8
2005-02-17T11:00,0.20,95,11.6,798.4,1007.2,6.6
2005-02-17T12:00,0.00,94,11.9,826.3,1007.0,6.8
2005-02-17T13:00,0.00,94,10.6,784.7,1006.6,7.1
2005-02-17T14:00,0.00,91,10.6,676.6,1007.0,7.2
2005-02-17T15:00,0.00,98,10.5,509.4,1007.1,7.2
2005-02-17T16:00,0.00,97,9.7,294.4,1007.4,6.8
2005-02-17T17:00,0.00,93,11.2,78.0,1008.0,5.9
2005-02-17T18:00,0.00,75,12.0,0.0,1008.8,5.1
2005-02-17T19:00,0.00,27,11.4,0.0,1009.6,4.6
2005-02-17T20:00,0.00,9,10.4,0.0,1010.4,4.1
2005-02-17T21:00,0.00,2,9.3,0.0,1011.0,3.5
2005-02-17T22:00,0.00,1,9.2,0.0,1011.5,3.0
2005-02-17T23:00,0.00,1,8.6,0.0,1011.6,2.6
2005-02-18T00:00,0.00,5,7.7,0.0,1011.8,2.3
2005-02-18T01:00,0.00,3,8.2,0.0,1012.0,2.0
2005-02-18T02:00,0.00,3,7.4,0.0,1011.9,1.7
2005-02-18T03:00,0.00,3,7.1,0.0,1012.2,1.4
2005-02-18T04:00,0.00,3,6.9,0.0,1012.0,1.2
2005-02-18T05:00,0.00,2,6.9,0.0,1012.3,1.1
2005-02-18T06:00,0.00,1,6.9,0.0,1012.4,1.0
2005-02-18T07:00,0.00,1,8.4,106.2,1013.0,1.2
2005-02-18T08:00,0.00,0,7.1,346.5,1013.4,2.9
2005-02-18T09:00,0.00,0,6.1,553.3,1013.5,5.3
2005-02-18T10:00,0.00,0,5.2,709.7,1013.7,7.4
2005-02-18T11:00,0.00,3,3.4,805.0,1013.4,9.2
2005-02-18T12:00,0.00,25,3.9,832.8,1013.0,10.4
2005-02-18T13:00,0.00,27,6.1,791.1,1012.4,10.6
2005-02-18T14:00,0.00,23,7.8,682.9,1012.4,10.4
2005-02-18T15:00,0.00,27,8.8,515.4,1012.1,9.7
2005-02-18T16:00,0.00,6,7.4,300.2,1012.2,8.7
2005-02-18T17:00,0.00,2,9.7,80.9,1012.5,7.3
2005-02-18T18:00,0.00,0,9.6,0.0,1012.8,6.1
2005-02-18T19:00,0.00,0,9.1,0.0,1013.2,4.7
2005-02-18T20:00,0.00,0,7.4,0.0,1013.6,3.8
2005-02-18T21:00,0.00,0,7.1,0.0,1013.8,3.0
2005-02-18T22:00,0.00,0,5.9,0.0,1014.1,2.4
2005-02-18T23:00,0.00,4,5.9,0.0,1014.0,2.0
2005-02-19T00:00,0.00,5,4.3,0.0,1013.9,1.5
2005-02-19T01:00,0.00,11,3.8,0.0,1013.7,1.2
2005-02-19T02:00,0.00,11,3.9,0.0,1013.2,0.9
2005-02-19T03:00,0.00,7,3.9,0.0,1012.8,0.7
2005-02-19T04:00,0.00,5,3.7,0.0,1012.5,0.6
2005-02-19T05:00,0.00,8,4.0,0.0,1012.4,0.6
2005-02-19T06:00,0.00,4,4.3,0.0,1012.3,0.6
2005-02-19T07:00,0.00,4,5.6,109.6,1012.5,0.7
2005-02-19T08:00,0.00,2,4.7,352.9,1012.2,1.4
2005-02-19T09:00,0.00,1,4.6,559.9,1012.0,5.0
2005-02-19T10:00,0.00,7,6.5,716.3,1011.5,7.2
2005-02-19T11:00,0.00,9,7.8,811.7,1010.6,8.4
2005-02-19T12:00,0.00,13,9.3,839.3,1009.5,9.0
2005-02-19T13:00,0.00,25,10.7,797.5,1008.5,9.5
2005-02-19T14:00,0.00,43,12.7,689.1,1008.3,9.4
2005-02-19T15:00,0.00,56,12.0,521.4,1007.7,8.5
2005-02-19T16:00,0.00,64,9.4,305.9,1007.5,7.6
2005-02-19T17:00,0.00,69,6.6,83.7,1007.2,6.6
2005-02-19T18:00,0.00,72,7.6,0.0,1007.2,5.7
2005-02-19T19:00,0.30,75,7.9,0.0,1007.2,5.3
2005-02-19T20:00,0.10,76,8.5,0.0,1006.8,5.0
2005-02-19T21:00,0.00,85,9.0,0.0,1006.3,4.7
2005-02-19T22:00,0.00,97,10.6,0.0,1005.7,4.5
2005-02-19T23:00,0.00,96,9.4,0.0,1005.1,4.3
2005-02-20T00:00,0.00,99,9.5,0.0,1004.8,4.1
2005-02-20T01:00,0.00,96,9.1,0.0,1004.0,4.0
2005-02-20T02:00,0.00,96,8.6,0.0,1003.0,3.8
2005-02-20T03:00,0.00,87,11.1,0.0,1002.3,3.7
2005-02-20T04:00,0.00,89,10.6,0.0,1002.0,3.6
2005-02-20T05:00,0.00,92,10.8,0.0,1001.8,3.4
2005-02-20T06:00,0.00,92,10.5,0.0,1001.7,3.2
2005-02-20T07:00,0.00,94,8.7,115.9,1001.4,3.6
2005-02-20T08:00,0.00,92,7.9,359.4,1001.5,4.6
2005-02-20T09:00,0.00,95,7.6,566.5,1001.2,5.7
2005-02-20T10:00,0.10,66,8.7,722.9,1001.4,7.0
2005-02-20T11:00,0.10,76,7.5,818.2,1001.1,7.9
2005-02-20T12:00,0.00,65,9.0,845.9,1000.7,8.6
2005-02-20T13:00,0.90,85,10.8,803.9,1000.1,8.8
2005-02-20T14:00,0.00,85,11.9,695.3,999.9,8.8
2005-02-20T15:00,0.40,84,12.6,527.4,999.6,8.4
2005-02-20T16:00,0.10,54,12.3,311.7,999.3,7.8
2005-02-20T17:00,0.00,51,9.3,86.6,999.3,6.8
2005-02-20T18:00,0.40,76,9.3,0.0,999.7,6.1
2005-02-20T19:00,0.60,89,10.7,0.0,999.5,5.8
2005-02-20T20:00,0.50,97,10.9,0.0,999.3,5.8
2005-02-20T21:00,0.50,97,12.3,0.0,999.1,5.8
2005-02-20T22:00,0.60,75,10.5,0.0,999.3,5.7
2005-02-20T23:00,0.30,68,10.6,0.0,999.6,5.5
2005-02-21T00:00,0.90,68,8.5,0.0,1000.1,5.3
2005-02-21T01:00,0.20,66,7.4,0.0,1000.4,5.0
2005-02-21T02:00,0.20,63,4.8,0.0,1000.4,4.8
2005-02-21T03:00,0.10,48,4.3,0.0,1000.9,4.6
2005-02-21T04:00,0.00,73,6.2,0.0,1000.9,4.4
2005-02-21T05:00,0.00,97,6.9,0.0,1001.1,4.4
2005-02-21T06:00,0.00,80,7.6,0.0,1001.5,4.5
2005-02-21T07:00,0.00,90,8.7,122.3,1001.7,4.8
2005-02-21T08:00,0.00,98,9.9,365.9,1002.3,5.5
2005-02-21T09:00,0.30,97,10.6,573.0,1002.5,6.1
2005-02-21T10:00,0.20,100,12.9,729.6,1002.1,7.0
2005-02-21T11:00,0.40,100,11.5,824.8,1001.8,7.6
2005-02-21T12:00,0.80,100,12.3,852.3,1001.0,7.3
2005-02-21T13:00,1.10,100,13.1,810.2,1000.3,7.0
2005-02-21T14:00,1.50,99,12.0,701.4,1000.1,6.9
2005-02-21T15:00,2.10,94,13.0,533.3,999.6,6.5
2005-02-21T16:00,2.30,96,12.7,317.4,999.6,6.3
2005-02-21T17:00,2.60,72,11.7,89.4,999.9,5.9
